table_schema,table_name,column_name,ref20200120,ref20200720,ref20201020,ref20210420
acc_clean,claims,acc_cla_ICD10_code,1,1,1,1
acc_clean,claims,acc_cla_ICD9_code,1,1,1,1
acc_clean,claims,acc_cla_accident_calendar_year_nbr,1,1,1,1
acc_clean,claims,acc_cla_accident_date,1,1,1,1
acc_clean,claims,acc_cla_accident_in_NZ_ind,1,1,1,1
acc_clean,claims,acc_cla_accident_region_text,1,1,1,1
acc_clean,claims,acc_cla_accident_ta_text,1,1,1,1
acc_clean,claims,acc_cla_accredited_employer_ind,1,1,1,1
acc_clean,claims,acc_cla_activity_prior_text,1,1,1,1
acc_clean,claims,acc_cla_age_at_accident_nbr,1,1,1,1
acc_clean,claims,acc_cla_at_work_ind,1,1,1,1
acc_clean,claims,acc_cla_birth_month_nbr,1,1,1,1
acc_clean,claims,acc_cla_birth_year_nbr,1,1,1,1
acc_clean,claims,acc_cla_claim_costs_to_date_ex_gst_amt,1,1,1,1
acc_clean,claims,acc_cla_classification_unit_code,1,1,1,1
acc_clean,claims,acc_cla_classification_unit_text,1,1,1,1
acc_clean,claims,acc_cla_client_earner_status_text,1,1,1,1
acc_clean,claims,acc_cla_decision_text,1,1,1,1
acc_clean,claims,acc_cla_employee_ird_invalid_ind,1,1,1,1
acc_clean,claims,acc_cla_entitlement_claim_ind,1,1,1,1
acc_clean,claims,acc_cla_ethnic1_snz_code,1,1,1,1
acc_clean,claims,acc_cla_ethnic1_text,1,1,1,1
acc_clean,claims,acc_cla_ethnic2_snz_code,1,1,1,1
acc_clean,claims,acc_cla_ethnic2_text,1,1,1,1
acc_clean,claims,acc_cla_ethnic3_snz_code,1,1,1,1
acc_clean,claims,acc_cla_ethnic3_text,1,1,1,1
acc_clean,claims,acc_cla_ethnic_grp1_snz_ind,1,1,1,1
acc_clean,claims,acc_cla_ethnic_grp2_snz_ind,1,1,1,1
acc_clean,claims,acc_cla_ethnic_grp3_snz_ind,1,1,1,1
acc_clean,claims,acc_cla_ethnic_grp4_snz_ind,1,1,1,1
acc_clean,claims,acc_cla_ethnic_grp5_snz_ind,1,1,1,1
acc_clean,claims,acc_cla_ethnic_grp6_snz_ind,1,1,1,1
acc_clean,claims,acc_cla_external_agency_text,1,1,1,1
acc_clean,claims,acc_cla_fatal_ind,1,1,1,1
acc_clean,claims,acc_cla_fund_account_text,1,1,1,1
acc_clean,claims,acc_cla_gradual_process_ind,1,1,1,1
acc_clean,claims,acc_cla_industry_code,1,1,1,1
acc_clean,claims,acc_cla_industry_desc_text,1,1,1,1
acc_clean,claims,acc_cla_injury_cause_text,1,1,1,1
acc_clean,claims,acc_cla_injury_contact_text,1,1,1,1
acc_clean,claims,acc_cla_lodgement_date,1,1,1,1
acc_clean,claims,acc_cla_meshblock_code,1,1,1,1
acc_clean,claims,acc_cla_meshblock_imputed_ind,1,1,1,1
acc_clean,claims,acc_cla_occupation_level1_text,1,1,1,1
acc_clean,claims,acc_cla_occupation_level5_text,1,1,1,1
acc_clean,claims,acc_cla_primary_diagnosis_group_text,1,1,1,1
acc_clean,claims,acc_cla_primary_diagnosis_text,1,1,1,1
acc_clean,claims,acc_cla_primary_injury_body_side_text,1,1,1,1
acc_clean,claims,acc_cla_primary_injury_site_text,1,1,1,1
acc_clean,claims,acc_cla_prioritised_ethnic_snz_code,1,1,1,1
acc_clean,claims,acc_cla_prioritised_ethnic_text,1,1,1,1
acc_clean,claims,acc_cla_read_code,1,1,1,1
acc_clean,claims,acc_cla_read_code_text,1,1,1,1
acc_clean,claims,acc_cla_region_code,1,1,1,1
acc_clean,claims,acc_cla_registration_date,1,1,1,1
acc_clean,claims,acc_cla_road_accident_ind,1,1,1,1
acc_clean,claims,acc_cla_road_agency_text,1,1,1,1
acc_clean,claims,acc_cla_scene_text,1,1,1,1
acc_clean,claims,acc_cla_secondary_road_agency_text,1,1,1,1
acc_clean,claims,acc_cla_sex_snz_code,1,1,1,1
acc_clean,claims,acc_cla_ta_code,1,1,1,1
acc_clean,claims,acc_cla_tot_med_fee_paid_amt,1,1,1,1
acc_clean,claims,acc_cla_tot_weekly_comp_paid_amt,1,1,1,1
acc_clean,claims,acc_cla_weekly_comp_days_nbr,1,1,1,1
acc_clean,claims,acc_cla_wilful_self_inflicted_ind_date,1,1,1,1
acc_clean,claims,acc_cla_wilful_self_inflicted_status_text,1,1,1,1
acc_clean,claims,acc_cla_work_related_ind,1,1,1,1
acc_clean,claims,acc_cla_work_type_text,1,1,1,1
acc_clean,claims,snz_acc_claim_form_45_uid,1,1,1,1
acc_clean,claims,snz_acc_claim_uid,1,1,1,1
acc_clean,claims,snz_acc_nhi_uid,1,1,1,1
acc_clean,claims,snz_acc_uid,1,1,1,1
acc_clean,claims,snz_employee_ird_uid,1,1,1,1
acc_clean,claims,snz_idi_address_register_uid,1,1,1,1
acc_clean,claims,snz_uid,1,1,1,1
acc_clean,medical_codes,acc_med_ICD10_code,1,1,1,1
acc_clean,medical_codes,acc_med_ICD10_text,1,1,1,1
acc_clean,medical_codes,acc_med_ICD9_code,1,1,1,1
acc_clean,medical_codes,acc_med_ICD9_text,1,1,1,1
acc_clean,medical_codes,acc_med_accident_date,1,1,1,1
acc_clean,medical_codes,acc_med_injury_count_nbr,1,1,1,1
acc_clean,medical_codes,acc_med_injury_diagnosis_code,1,1,1,1
acc_clean,medical_codes,acc_med_injury_diagnosis_group_text,1,1,1,1
acc_clean,medical_codes,acc_med_injury_diagnosis_text,1,1,1,1
acc_clean,medical_codes,acc_med_injury_precedence_nbr,1,1,1,1
acc_clean,medical_codes,acc_med_primary_injury_ind,1,1,1,1
acc_clean,medical_codes,acc_med_read_code,1,1,1,1
acc_clean,medical_codes,acc_med_read_code_text,1,1,1,1
acc_clean,medical_codes,snz_acc_claim_uid,1,1,1,1
acm_clean,acm_client,acm_cli_birth_month_nbr,1,1,1,1
acm_clean,acm_client,acm_cli_birth_year_nbr,1,1,1,1
acm_clean,acm_client,acm_cli_entered_date,1,1,1,1
acm_clean,acm_client,acm_cli_ethnic1_snz_code,1,1,1,1
acm_clean,acm_client,acm_cli_ethnic2_snz_code,1,1,1,1
acm_clean,acm_client,acm_cli_ethnic3_snz_code,1,1,1,1
acm_clean,acm_client,acm_cli_ethnic_grp1_snz_ind,1,1,1,1
acm_clean,acm_client,acm_cli_ethnic_grp2_snz_ind,1,1,1,1
acm_clean,acm_client,acm_cli_ethnic_grp3_snz_ind,1,1,1,1
acm_clean,acm_client,acm_cli_ethnic_grp4_snz_ind,1,1,1,1
acm_clean,acm_client,acm_cli_ethnic_grp5_snz_ind,1,1,1,1
acm_clean,acm_client,acm_cli_ethnic_grp6_snz_ind,1,1,1,1
acm_clean,acm_client,acm_cli_ethnicity_1_code,1,1,1,1
acm_clean,acm_client,acm_cli_ethnicity_2_code,1,1,1,1
acm_clean,acm_client,acm_cli_ethnicity_3_code,1,1,1,1
acm_clean,acm_client,acm_cli_iwi_code,1,1,1,1
acm_clean,acm_client,acm_cli_marital_status_code,1,1,1,1
acm_clean,acm_client,acm_cli_meshblock_code,1,1,1,1
acm_clean,acm_client,acm_cli_meshblock_imputed_ind,1,1,1,1
acm_clean,acm_client,acm_cli_region_code,1,1,1,1
acm_clean,acm_client,acm_cli_residency_status_code,1,1,1,1
acm_clean,acm_client,acm_cli_ta_code,1,1,1,1
acm_clean,acm_client,acm_snz_gender_code,1,1,1,1
acm_clean,acm_client,snz_acm_uid,1,1,1,1
acm_clean,acm_client,snz_idi_address_register_uid,1,1,1,1
acm_clean,acm_client,snz_uid,1,1,1,1
acm_clean,acm_client,snz_unique_nbr,1,1,1,1
acm_clean,acm_expense,acm_exp_electric_arrears_ind,1,1,1,1
acm_clean,acm_expense,acm_exp_entered_date,1,1,1,1
acm_clean,acm_expense,acm_exp_expense_item_code,1,1,1,1
acm_clean,acm_expense,acm_exp_gas_arrears_ind,1,1,1,1
acm_clean,acm_expense,acm_exp_phone_arrears_ind,1,1,1,1
acm_clean,acm_expense,acm_exp_week_amt,1,1,1,1
acm_clean,acm_expense,snz_acm_uid,1,1,1,1
acm_clean,acm_expense,snz_uid,1,1,1,1
acm_clean,acm_expense,snz_unique_nbr,1,1,1,1
acm_clean,acm_followup,acm_fol_HEAS_complete_nbr,1,1,1,1
acm_clean,acm_followup,acm_fol_action_date,1,1,1,1
acm_clean,acm_followup,acm_fol_case_closed_date,1,1,1,1
acm_clean,acm_followup,acm_fol_case_closed_ind,1,1,1,1
acm_clean,acm_followup,acm_fol_comms_behalf_ind,1,1,1,1
acm_clean,acm_followup,acm_fol_criteria_code,1,1,1,1
acm_clean,acm_followup,acm_fol_entered_date,1,1,1,1
acm_clean,acm_followup,acm_fol_facilitate_service_ind,1,1,1,1
acm_clean,acm_followup,acm_fol_home_visit_ind,1,1,1,1
acm_clean,acm_followup,acm_fol_income_code,1,1,1,1
acm_clean,acm_followup,acm_fol_interaction_code,1,1,1,1
acm_clean,acm_followup,acm_fol_not_attend_ind,1,1,1,1
acm_clean,acm_followup,acm_fol_office_interview_ind,1,1,1,1
acm_clean,acm_followup,acm_fol_phone_agency_ind,1,1,1,1
acm_clean,acm_followup,acm_fol_phone_client_ind,1,1,1,1
acm_clean,acm_followup,acm_fol_status_code,1,1,1,1
acm_clean,acm_followup,acm_fol_support_offsite_ind,1,1,1,1
acm_clean,acm_followup,snz_acm_uid,1,1,1,1
acm_clean,acm_followup,snz_uid,1,1,1,1
acm_clean,acm_followup,snz_unique_nbr,1,1,1,1
acm_clean,acm_health,acm_had_arrived_detox_ind,1,1,1,1
acm_clean,acm_health,acm_had_arrived_prog_code,1,1,1,1
acm_clean,acm_health,acm_had_assessment_date,1,1,1,1
acm_clean,acm_health,acm_had_complete_prog_ind,1,1,1,1
acm_clean,acm_health,acm_had_current_legal_prob_code,1,1,1,1
acm_clean,acm_health,acm_had_current_smoker_ind,1,1,1,1
acm_clean,acm_health,acm_had_discharge_date,1,1,1,1
acm_clean,acm_health,acm_had_drugs_last_12month_code,1,1,1,1
acm_clean,acm_health,acm_had_education_code,1,1,1,1
acm_clean,acm_health,acm_had_entered_date,1,1,1,1
acm_clean,acm_health,acm_had_last_drink_date,1,1,1,1
acm_clean,acm_health,acm_had_last_drug_date,1,1,1,1
acm_clean,acm_health,acm_had_prev_treat_ACM_code,1,1,1,1
acm_clean,acm_health,acm_had_prev_treat_other_code,1,1,1,1
acm_clean,acm_health,acm_had_prob_drug_use_code,1,1,1,1
acm_clean,acm_health,snz_acm_uid,1,1,1,1
acm_clean,acm_health,snz_uid,1,1,1,1
acm_clean,acm_health,snz_unique_nbr,1,1,1,1
acm_clean,acm_household,acm_hhm_birth_month_nbr,1,1,1,1
acm_clean,acm_household,acm_hhm_birth_year_nbr,1,1,1,1
acm_clean,acm_household,acm_hhm_child_part_care_ind,1,1,1,1
acm_clean,acm_household,acm_hhm_child_perm_care_ind,1,1,1,1
acm_clean,acm_household,acm_hhm_entered_date,1,1,1,1
acm_clean,acm_household,acm_hhm_relationship_code,1,1,1,1
acm_clean,acm_household,acm_snz_sex_code,1,1,1,1
acm_clean,acm_household,member_snz_acm_uid,1,1,1,1
acm_clean,acm_household,member_snz_uid,1,1,1,1
acm_clean,acm_household,snz_acm_uid,1,1,1,1
acm_clean,acm_household,snz_uid,1,1,1,1
acm_clean,acm_household,snz_unique_nbr,1,1,1,1
acm_clean,acm_housing,acm_has_HNZ_app_ind,1,1,1,1
acm_clean,acm_housing,acm_has_accom_supp_ind,1,1,1,1
acm_clean,acm_housing,acm_has_bedrooms_nbr,1,1,1,1
acm_clean,acm_housing,acm_has_budget_advice_aware_ind,1,1,1,1
acm_clean,acm_housing,acm_has_entered_date,1,1,1,1
acm_clean,acm_housing,acm_has_food_parcel_prev_ind,1,1,1,1
acm_clean,acm_housing,acm_has_housing_status_code,1,1,1,1
acm_clean,acm_housing,acm_has_pays_rent_to_code,1,1,1,1
acm_clean,acm_housing,acm_has_spec_needs_aware_ind,1,1,1,1
acm_clean,acm_housing,acm_has_weekly_rental_amt,1,1,1,1
acm_clean,acm_housing,snz_acm_uid,1,1,1,1
acm_clean,acm_housing,snz_uid,1,1,1,1
acm_clean,acm_housing,snz_unique_nbr,1,1,1,1
acm_clean,acm_income,acm_iab_ben_category_code,1,1,1,1
acm_clean,acm_income,acm_iab_ben_date,1,1,1,1
acm_clean,acm_income,acm_iab_ben_type_code,1,1,1,1
acm_clean,acm_income,acm_iab_employ_history_code,1,1,1,1
acm_clean,acm_income,acm_iab_employ_status_code,1,1,1,1
acm_clean,acm_income,acm_iab_entered_date,1,1,1,1
acm_clean,acm_income,acm_iab_weekly_amt,1,1,1,1
acm_clean,acm_income,snz_acm_uid,1,1,1,1
acm_clean,acm_income,snz_uid,1,1,1,1
acm_clean,acm_income,snz_unique_nbr,1,1,1,1
acm_clean,acm_out_service,acm_out_cyfs_client_ind,1,1,1,1
acm_clean,acm_out_service,acm_out_first_sight_date,1,1,1,1
acm_clean,acm_out_service,acm_out_hoss_alerted_date,1,1,1,1
acm_clean,acm_out_service,acm_out_income_source_code,1,1,1,1
acm_clean,acm_out_service,acm_out_last_sight_date,1,1,1,1
acm_clean,acm_out_service,snz_acm_outreach_uid,1,1,1,1
acm_clean,acm_out_service,snz_acm_uid,1,1,1,1
acm_clean,acm_out_service,snz_uid,1,1,1,1
acm_clean,acm_out_service_ep,acm_ose_engagement_status_code,1,1,1,1
acm_clean,acm_out_service_ep,acm_ose_housing_status_code,1,1,1,1
acm_clean,acm_out_service_ep,acm_ose_outreach_interact_date,1,1,1,1
acm_clean,acm_out_service_ep,snz_acm_outreach_uid,1,1,1,1
acm_clean,acm_sanctions,acm_san_commit_crime_ind,1,1,1,1
acm_clean,acm_sanctions,acm_san_evicted_ind,1,1,1,1
acm_clean,acm_sanctions,acm_san_generated_debt_ind,1,1,1,1
acm_clean,acm_sanctions,acm_san_sanction_descrip_code,1,1,1,1
acm_clean,acm_sanctions,acm_san_sanction_end_date,1,1,1,1
acm_clean,acm_sanctions,acm_san_sanction_reason_code,1,1,1,1
acm_clean,acm_sanctions,acm_san_sanction_start_date,1,1,1,1
acm_clean,acm_sanctions,snz_acm_uid,1,1,1,1
acm_clean,acm_sanctions,snz_uid,1,1,1,1
acm_clean,acm_sanctions,snz_unique_nbr,1,1,1,1
acm_clean,acm_services,acm_ser_a_d_assess_ind,1,1,1,1
acm_clean,acm_services,acm_ser_activity_type_code,1,1,1,1
acm_clean,acm_services,acm_ser_case_managed_ind,1,1,1,1
acm_clean,acm_services,acm_ser_casual_dr_patient_ind,1,1,1,1
acm_clean,acm_services,acm_ser_clothing_ind,1,1,1,1
acm_clean,acm_services,acm_ser_declined_food_ind,1,1,1,1
acm_clean,acm_services,acm_ser_doctor_ind,1,1,1,1
acm_clean,acm_services,acm_ser_dty_ind,1,1,1,1
acm_clean,acm_services,acm_ser_enrolled_calder_ind,1,1,1,1
acm_clean,acm_services,acm_ser_entered_date,1,1,1,1
acm_clean,acm_services,acm_ser_food_parcel_ind,1,1,1,1
acm_clean,acm_services,acm_ser_furniture_ind,1,1,1,1
acm_clean,acm_services,acm_ser_homeless_ind,1,1,1,1
acm_clean,acm_services,acm_ser_mental_health_nurse_ind,1,1,1,1
acm_clean,acm_services,acm_ser_none_ind,1,1,1,1
acm_clean,acm_services,acm_ser_nurse_ind,1,1,1,1
acm_clean,acm_services,acm_ser_office_code,1,1,1,1
acm_clean,acm_services,acm_ser_outreach_ep_ind,1,1,1,1
acm_clean,acm_services,acm_ser_outreach_notify_ind,1,1,1,1
acm_clean,acm_services,acm_ser_parcel_type_code,1,1,1,1
acm_clean,acm_services,acm_ser_refer_external_ind,1,1,1,1
acm_clean,acm_services,acm_ser_refer_internal_ind,1,1,1,1
acm_clean,acm_services,acm_ser_resid_detox_ind,1,1,1,1
acm_clean,acm_services,acm_ser_sac_ind,1,1,1,1
acm_clean,acm_services,acm_ser_service_date,1,1,1,1
acm_clean,acm_services,acm_ser_service_grant_ind,1,1,1,1
acm_clean,acm_services,acm_ser_service_request_code,1,1,1,1
acm_clean,acm_services,acm_ser_sng_ind,1,1,1,1
acm_clean,acm_services,acm_ser_sng_nbr,1,1,1,1
acm_clean,acm_services,snz_acm_uid,1,1,1,1
acm_clean,acm_services,snz_uid,1,1,1,1
acm_clean,acm_services,snz_unique_nbr,1,1,1,1
br_clean,enterprise,br_ent_anzsic06_code,1,1,1,1
br_clean,enterprise,br_ent_anzsic06_imp_code,1,1,1,1
br_clean,enterprise,br_ent_anzsic96_code,1,1,1,1
br_clean,enterprise,br_ent_anzsic96_imp_code,1,1,1,1
br_clean,enterprise,br_ent_birth_date,1,1,1,1
br_clean,enterprise,br_ent_bop_ownership_rate,1,1,1,1
br_clean,enterprise,br_ent_business_type96_code,1,1,1,1
br_clean,enterprise,br_ent_data_change_ent_mask,1,1,1,1
br_clean,enterprise,br_ent_derived_ind,1,1,1,1
br_clean,enterprise,br_ent_dim_end_month_key,1,1,1,1
br_clean,enterprise,br_ent_dim_start_month_key,1,1,1,1
br_clean,enterprise,br_ent_dss_update_time,1,1,1,1
br_clean,enterprise,br_ent_economic_sig_ind,1,1,1,1
br_clean,enterprise,br_ent_enterprise_nbr,1,1,1,1
br_clean,enterprise,br_ent_geo_count_nbr,1,1,1,1
br_clean,enterprise,br_ent_gte_enterprise_nbr,1,1,1,1
br_clean,enterprise,br_ent_inst_sector96_code,1,1,1,1
br_clean,enterprise,br_ent_life_cycle_code,1,1,1,1
br_clean,enterprise,br_ent_live_geo_count_nbr,1,1,1,1
br_clean,enterprise,br_ent_live_ind,1,1,1,1
br_clean,enterprise,br_ent_non_trading_ind,1,1,1,1
br_clean,enterprise,br_ent_parent_enterprise_nbr,1,1,1,1
br_clean,enterprise,br_ent_trading_division_ind,1,1,1,1
br_clean,ird_enterprise_xref,br_xref_dim_end_month_key,1,1,1,1
br_clean,ird_enterprise_xref,br_xref_dim_start_month_key,1,1,1,1
br_clean,ird_enterprise_xref,br_xref_dss_update_time,1,1,1,1
br_clean,ird_enterprise_xref,br_xref_enterprise_nbr,1,1,1,1
br_clean,ird_enterprise_xref,br_xref_external_history_nbr,1,1,1,1
br_clean,ird_enterprise_xref,br_xref_ird_uid,1,1,1,1
br_clean,ird_enterprise_xref,br_xref_source_code,1,1,1,1
br_clean,pbn,br_pbn_dim_end_month_key,1,1,1,1
br_clean,pbn,br_pbn_dim_start_month_key,1,1,1,1
br_clean,pbn,br_pbn_dss_update_time,1,1,1,1
br_clean,pbn,br_pbn_ent_anzsic06_code,1,1,1,1
br_clean,pbn,br_pbn_ent_anzsic96_code,1,1,1,1
br_clean,pbn,br_pbn_ent_business_type96_code,1,1,1,1
br_clean,pbn,br_pbn_ent_inst_sector96_code,1,1,1,1
br_clean,pbn,br_pbn_ent_life_cycle_code,1,1,1,1
br_clean,pbn,br_pbn_enterprise_nbr,1,1,1,1
br_clean,pbn,br_pbn_geo_anzsic06_code,1,1,1,1
br_clean,pbn,br_pbn_geo_anzsic96_code,1,1,1,1
br_clean,pbn,br_pbn_geo_employee_count_nbr,1,1,1,1
br_clean,pbn,br_pbn_geo_life_cycle_code,1,1,1,1
br_clean,pbn,br_pbn_geo_meshblock_code,1,1,1,1
br_clean,pbn,br_pbn_geo_meshblock_imp_code,1,1,1,1
br_clean,pbn,br_pbn_geo_reg_council_code,1,1,1,1
br_clean,pbn,br_pbn_geo_ta_code,1,1,1,1
br_clean,pbn,br_pbn_geographic_nbr,1,1,1,1
br_clean,pbn,br_pbn_pbn_anzsic06_code,1,1,1,1
br_clean,pbn,br_pbn_pbn_anzsic96_code,1,1,1,1
br_clean,pbn,br_pbn_pbn_live_ind,1,1,1,1
br_clean,pbn,br_pbn_pbn_nbr,1,1,1,1
br_clean,pbn,br_pbn_pbn_type_code,1,1,1,1
br_clean,pbn,br_pbn_snz_employer_ird_nbr,1,1,1,1
br_clean,pbn_employee_count,br_empc_br_employee_count_nbr,1,1,1,1
br_clean,pbn_employee_count,br_empc_dim_month_key,1,1,1,1
br_clean,pbn_employee_count,br_empc_enterprise_nbr,1,1,1,1
br_clean,pbn_employee_count,br_empc_geographic_nbr,1,1,1,1
br_clean,pbn_employee_count,br_empc_idi_employee_count_nbr,1,1,1,1
br_clean,pbn_employee_count,br_empc_pbn_nbr,1,1,1,1
cap_clean,assessment_review,cap_asr_assessment_type_code,1,1,1,1
cap_clean,assessment_review,cap_asr_completed_date,1,1,1,1
cap_clean,assessment_review,cap_asr_domain_code,1,1,1,1
cap_clean,assessment_review,cap_asr_endorsed_date,1,1,1,1
cap_clean,assessment_review,cap_asr_score_text,1,1,1,1
cap_clean,assessment_review,cap_asr_started_date,1,1,1,1
cap_clean,assessment_review,cap_asr_subdomain_code,1,1,1,1
cap_clean,assessment_review,snz_cap_case_uid,1,1,1,1
cap_clean,assessment_review,snz_cap_referral_uid,1,1,1,1
cap_clean,assessment_review,snz_msd_uid,1,1,1,1
cap_clean,assessment_review,snz_uid,1,1,1,1
cap_clean,demographics,cap_dem_age_type_code,1,1,1,1
cap_clean,demographics,cap_dem_birth_month_nbr,1,1,1,1
cap_clean,demographics,cap_dem_birth_year_nbr,1,1,1,1
cap_clean,demographics,cap_dem_child_disabilities_code,1,1,1,1
cap_clean,demographics,cap_dem_children_no_referral_nbr,1,1,1,1
cap_clean,demographics,cap_dem_drug_alcohol_code,1,1,1,1
cap_clean,demographics,cap_dem_ethnic1_snz_code,1,1,1,1
cap_clean,demographics,cap_dem_ethnic2_snz_code,1,1,1,1
cap_clean,demographics,cap_dem_ethnic_grp1_snz_ind,1,1,1,1
cap_clean,demographics,cap_dem_ethnic_grp2_snz_ind,1,1,1,1
cap_clean,demographics,cap_dem_ethnic_grp3_snz_ind,1,1,1,1
cap_clean,demographics,cap_dem_ethnic_grp4_snz_ind,1,1,1,1
cap_clean,demographics,cap_dem_ethnic_grp5_snz_ind,1,1,1,1
cap_clean,demographics,cap_dem_ethnic_grp6_snz_ind,1,1,1,1
cap_clean,demographics,cap_dem_ethnicity_1_code,1,1,1,1
cap_clean,demographics,cap_dem_ethnicity_2_code,1,1,1,1
cap_clean,demographics,cap_dem_family_violence_code,1,1,1,1
cap_clean,demographics,cap_dem_home_arrangement_code,1,1,1,1
cap_clean,demographics,cap_dem_income_source_code,1,1,1,1
cap_clean,demographics,cap_dem_involve_corr_ind,1,1,1,1
cap_clean,demographics,cap_dem_involve_prison_ind,1,1,1,1
cap_clean,demographics,cap_dem_iwi1_code,1,1,1,1
cap_clean,demographics,cap_dem_iwi2_code,1,1,1,1
cap_clean,demographics,cap_dem_parent_count_nbr,1,1,1,1
cap_clean,demographics,cap_dem_parent_disabilities_code,1,1,1,1
cap_clean,demographics,cap_dem_range_code,1,1,1,1
cap_clean,demographics,cap_dem_site_code,1,1,1,1
cap_clean,demographics,cap_snz_sex_code,1,1,1,1
cap_clean,demographics,snz_cap_family_uid,1,1,1,1
cap_clean,demographics,snz_cyf_prsn_uid,1,1,1,1
cap_clean,demographics,snz_msd_uid,1,1,1,1
cap_clean,demographics,snz_uid,1,1,1,1
cap_clean,lead_prof_assignment,cap_lpca_assigned_date,1,1,1,1
cap_clean,lead_prof_assignment,cap_lpca_finished_date,1,1,1,1
cap_clean,lead_prof_assignment,cap_lpca_site_code,1,1,1,1
cap_clean,lead_prof_assignment,snz_cap_case_uid,1,1,1,1
cap_clean,lead_prof_assignment,snz_cap_lead_professional_uid,1,1,1,1
cap_clean,lead_prof_assignment,snz_cap_referral_uid,1,1,1,1
cap_clean,lead_prof_assignment,snz_msd_uid,1,1,1,1
cap_clean,lead_prof_assignment,snz_uid,1,1,1,1
cap_clean,lead_prof_register,cap_lpr_sector1_code,1,1,1,1
cap_clean,lead_prof_register,cap_lpr_sector2_code,1,1,1,1
cap_clean,lead_prof_register,snz_cap_lead_professional_uid,1,1,1,1
cap_clean,referrals,cap_ref_exit_date,1,1,1,1
cap_clean,referrals,cap_ref_exit_reason_text,1,1,1,1
cap_clean,referrals,cap_ref_na_reason_code,1,1,1,1
cap_clean,referrals,cap_ref_presented_date,1,1,1,1
cap_clean,referrals,cap_ref_received_ct_date,1,1,1,1
cap_clean,referrals,cap_ref_received_date,1,1,1,1
cap_clean,referrals,cap_ref_referral_status_code,1,1,1,1
cap_clean,referrals,cap_ref_sector_code,1,1,1,1
cap_clean,referrals,cap_ref_signed_date,1,1,1,1
cap_clean,referrals,cap_ref_site_code,1,1,1,1
cap_clean,referrals,cap_ref_sp_completed_date,1,1,1,1
cap_clean,referrals,cap_ref_sp_reason_text,1,1,1,1
cap_clean,referrals,cap_ref_status_code,1,1,1,1
cap_clean,referrals,snz_cap_case_uid,1,1,1,1
cap_clean,referrals,snz_cap_referral_uid,1,1,1,1
cap_clean,referrals,snz_msd_uid,1,1,1,1
cap_clean,referrals,snz_uid,1,1,1,1
cap_clean,service_outcome,cap_ser_service_category_code,1,1,1,1
cap_clean,service_outcome,cap_ser_service_code,1,1,1,1
cap_clean,service_outcome,cap_ser_service_planning,1,1,1,1
cap_clean,service_outcome,cap_ser_service_recipient_code,1,1,1,1
cap_clean,service_outcome,cap_ser_service_status_ind,1,1,1,1
cap_clean,service_outcome,snz_cap_case_uid,1,1,1,1
cap_clean,service_outcome,snz_cap_referral_uid,1,1,1,1
cap_clean,service_outcome,snz_msd_uid,1,1,1,1
cap_clean,service_outcome,snz_uid,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_admin_dwell_nbr,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_admin_mb_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_admin_person_nbr,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_age_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_age_max_nbr,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_age_min_nbr,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_age_mntr_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_box_loc_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_check_char_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_chld_dpnd_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_fam_grp_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_fam_role_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_famcode_age_mntr_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_five_yr_age_grp_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_in_nz_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_process_date,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_recode_fam_grp_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_recode_fam_role_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_related_fam_grp_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_related_fam_role_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_reln_to_ocper_auto_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_reln_to_ocper_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_reln_to_ocper_line_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_sex_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_sex_mntr_code,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_spare_field1_text,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_spare_field2_text,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_spare_field3_text,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_spare_field4_text,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_spare_field5_text,1,1,1,1
cen_clean,census_absentee_2013,cen_abs_ten_yr_age_grp_code,1,1,1,1
